order_id;user_id;status;gender;created_at;returned_at;shipped_at;delivered_at;num_of_item
1870;1519;Processing;M;2023-06-10 05:39:00+00:00;;;;1
1871;1520;Processing;M;2020-03-23 13:53:00+00:00;;;;1
1872;1521;Shipped;F;2022-02-06 05:05:00+00:00;;2022-02-08 22:26:00+00:00;;2
1873;1522;Shipped;F;2020-11-16 16:50:00+00:00;;2020-11-18 08:45:00+00:00;;1
1874;1524;Shipped;M;2020-12-03 07:11:00+00:00;;2020-12-06 02:19:00+00:00;;3
1875;1525;Shipped;M;2021-10-18 02:35:00+00:00;;2021-10-19 05:19:00+00:00;;1
1876;1526;Shipped;F;2020-06-14 11:42:00+00:00;;2020-06-17 06:42:00+00:00;;2
1877;1527;Complete;F;2023-10-12 09:15:00+00:00;;2023-10-14 19:08:00+00:00;2023-10-18 14:20:00+00:00;1
1878;1528;Complete;M;2021-03-22 06:58:00+00:00;;2021-03-24 23:16:00+00:00;2021-03-25 01:32:00+00:00;2
1879;1529;Complete;M;2021-08-16 08:53:00+00:00;;2021-08-18 20:36:00+00:00;2021-08-21 06:59:00+00:00;2
1880;1530;Shipped;F;2021-01-05 15:28:00+00:00;;2021-01-06 22:42:00+00:00;;1
1881;1530;Shipped;F;2023-09-19 15:28:00+00:00;;2023-09-20 07:55:00+00:00;;2
1882;1532;Returned;M;2023-11-17 03:37:00+00:00;2023-11-23 05:23:00+00:00;2023-11-18 11:34:00+00:00;2023-11-20 13:11:00+00:00;1
1883;1533;Complete;F;2023-04-09 04:23:00+00:00;;2023-04-09 06:18:00+00:00;2023-04-14 02:45:00+00:00;4
1884;1533;Complete;F;2021-11-10 04:23:00+00:00;;2021-11-12 09:27:00+00:00;2021-11-14 13:02:00+00:00;2
1885;1534;Complete;F;2023-10-02 08:09:00+00:00;;2023-10-04 04:33:00+00:00;2023-10-07 03:44:00+00:00;4
1886;1540;Returned;F;2024-01-17 11:23:16.058324+00:00;2024-01-20 14:54:16.058324+00:00;2024-01-18 03:06:16.058324+00:00;2024-01-20 04:27:16.058324+00:00;1
1887;1541;Cancelled;M;2024-01-12 06:29:00+00:00;;;;1
1888;1542;Processing;M;2020-11-21 00:34:00+00:00;;;;1
1890;1542;Processing;M;2022-06-26 00:34:00+00:00;;;;1
1889;1542;Returned;M;2020-07-28 00:34:00+00:00;2020-08-03 07:55:00+00:00;2020-07-29 18:28:00+00:00;2020-08-02 00:54:00+00:00;3
1891;1542;Shipped;M;2023-03-20 00:34:00+00:00;;2023-03-22 04:17:00+00:00;;1
1892;1543;Cancelled;F;2023-10-22 03:24:00+00:00;;;;1
1893;1543;Cancelled;F;2023-02-22 03:24:00+00:00;;;;1
1894;1543;Shipped;F;2024-01-03 03:24:00+00:00;;2024-01-04 12:28:00+00:00;;1
1896;1544;Complete;M;2023-12-17 18:22:00+00:00;;2023-12-20 05:39:00+00:00;2023-12-22 21:24:00+00:00;2
1895;1544;Processing;M;2023-09-25 18:22:00+00:00;;;;2
1897;1544;Processing;M;2023-11-21 18:22:00+00:00;;;;1
1899;1545;Complete;F;2023-01-18 05:01:00+00:00;;2023-01-19 19:39:00+00:00;2023-01-24 19:32:00+00:00;2
1898;1545;Processing;F;2022-12-27 05:01:00+00:00;;;;1
1900;1545;Processing;F;2023-03-06 05:01:00+00:00;;;;1
1901;1546;Processing;M;2021-04-13 03:54:00+00:00;;;;1
1902;1547;Complete;M;2020-03-10 15:36:00+00:00;;2020-03-11 05:21:00+00:00;2020-03-15 03:40:00+00:00;1
1903;1547;Returned;M;2023-12-27 15:36:00+00:00;2024-01-02 18:02:00+00:00;2023-12-29 11:13:00+00:00;2023-12-31 22:37:00+00:00;1
1904;1548;Processing;F;2021-06-14 06:42:00+00:00;;;;1
1905;1548;Shipped;F;2023-08-21 06:42:00+00:00;;2023-08-21 20:39:00+00:00;;1
1906;1550;Returned;F;2022-09-26 17:03:00+00:00;2022-10-02 08:19:00+00:00;2022-09-28 17:09:00+00:00;2022-10-01 16:05:00+00:00;2
1907;1551;Cancelled;M;2022-07-26 05:52:00+00:00;;;;1
1908;1552;Complete;M;2022-10-26 04:58:00+00:00;;2022-10-26 22:48:00+00:00;2022-10-28 05:00:00+00:00;1
1909;1553;Cancelled;M;2023-06-09 06:23:00+00:00;;;;1
1911;1554;Processing;M;2024-01-14 02:22:16.460433+00:00;;;;1
1910;1554;Shipped;M;2024-01-14 02:22:16.460433+00:00;;2024-01-15 09:25:16.460433+00:00;;1
1912;1555;Complete;F;2023-11-15 07:19:00+00:00;;2023-11-17 07:48:00+00:00;2023-11-19 10:36:00+00:00;1
1913;1557;Cancelled;M;2023-02-13 02:42:00+00:00;;;;1
1914;1558;Cancelled;F;2023-11-14 03:02:00+00:00;;;;1
1916;1559;Returned;F;2023-07-10 13:46:00+00:00;2023-07-15 22:22:00+00:00;2023-07-10 23:03:00+00:00;2023-07-13 11:05:00+00:00;1
1915;1559;Shipped;F;2023-05-17 13:46:00+00:00;;2023-05-20 10:35:00+00:00;;1
1917;1561;Shipped;F;2023-11-24 06:05:00+00:00;;2023-11-27 05:00:00+00:00;;1
1919;1562;Complete;M;2021-08-07 00:00:00+00:00;;2021-08-07 23:34:00+00:00;2021-08-11 08:41:00+00:00;1
1918;1562;Shipped;M;2022-07-13 00:00:00+00:00;;2022-07-15 09:32:00+00:00;;1
1920;1563;Shipped;F;2022-11-04 03:55:00+00:00;;2022-11-04 22:28:00+00:00;;2
1921;1564;Complete;F;2023-09-17 12:26:00+00:00;;2023-09-19 08:19:00+00:00;2023-09-23 21:20:00+00:00;1
1922;1565;Complete;M;2023-07-03 13:31:00+00:00;;2023-07-06 13:01:00+00:00;2023-07-09 17:51:00+00:00;1
1923;1566;Shipped;F;2021-08-01 15:28:00+00:00;;2021-08-04 02:24:00+00:00;;1
1924;1567;Returned;M;2023-08-27 03:40:00+00:00;2023-08-30 11:16:00+00:00;2023-08-28 04:36:00+00:00;2023-08-28 14:07:00+00:00;1
1925;1568;Shipped;F;2023-02-22 13:36:00+00:00;;2023-02-25 04:50:00+00:00;;2
1926;1569;Complete;M;2023-10-27 02:42:00+00:00;;2023-10-27 07:55:00+00:00;2023-10-31 09:28:00+00:00;1
1927;1569;Complete;M;2021-04-07 02:42:00+00:00;;2021-04-08 04:41:00+00:00;2021-04-08 11:09:00+00:00;1
1928;1569;Processing;M;2023-09-30 02:42:00+00:00;;;;1
1929;1571;Complete;F;2023-09-04 04:13:00+00:00;;2023-09-05 19:30:00+00:00;2023-09-09 00:39:00+00:00;1
1930;1572;Cancelled;F;2022-12-09 18:11:00+00:00;;;;1
1932;1573;Complete;F;2024-01-14 00:49:16.995252+00:00;;2024-01-16 01:33:16.995252+00:00;2024-01-18 00:34:16.995252+00:00;1
1931;1573;Processing;F;2024-01-13 00:49:16.995252+00:00;;;;1
1933;1575;Returned;F;2023-11-05 02:53:00+00:00;2023-11-11 08:18:00+00:00;2023-11-07 22:21:00+00:00;2023-11-08 20:31:00+00:00;1
1936;1576;Returned;M;2022-07-01 04:37:00+00:00;2022-07-06 10:46:00+00:00;2022-07-01 08:28:00+00:00;2022-07-05 08:54:00+00:00;1
1934;1576;Shipped;M;2020-07-16 04:37:00+00:00;;2020-07-16 05:00:00+00:00;;1
1935;1576;Shipped;M;2021-06-29 04:37:00+00:00;;2021-07-01 19:01:00+00:00;;4
1937;1578;Complete;M;2022-08-21 02:34:00+00:00;;2022-08-22 17:32:00+00:00;2022-08-23 20:17:00+00:00;2
1938;1578;Shipped;M;2023-01-29 02:34:00+00:00;;2023-01-31 20:31:00+00:00;;2
1939;1579;Complete;F;2021-05-23 13:24:00+00:00;;2021-05-25 18:30:00+00:00;2021-05-27 20:36:00+00:00;1
1941;1580;Processing;F;2024-01-15 14:01:00+00:00;;;;1
1940;1580;Returned;F;2023-04-17 14:01:00+00:00;2023-04-22 11:23:00+00:00;2023-04-18 21:37:00+00:00;2023-04-21 16:29:00+00:00;1
1942;1581;Complete;M;2021-05-12 18:16:00+00:00;;2021-05-13 09:44:00+00:00;2021-05-16 15:35:00+00:00;1
1943;1582;Shipped;F;2022-09-28 06:57:00+00:00;;2022-09-29 07:35:00+00:00;;1
1944;1583;Cancelled;F;2024-01-06 18:10:00+00:00;;;;1
1945;1584;Cancelled;M;2023-12-03 14:55:00+00:00;;;;2
1946;1587;Shipped;F;2024-01-15 03:54:00+00:00;;2024-01-17 17:41:00+00:00;;1
1947;1588;Cancelled;F;2021-11-15 02:54:00+00:00;;;;1
1948;1588;Returned;F;2022-03-19 02:54:00+00:00;2022-03-23 21:51:00+00:00;2022-03-21 06:22:00+00:00;2022-03-21 21:53:00+00:00;2
1949;1590;Processing;F;2024-01-14 02:18:17.537712+00:00;;;;2
1951;1591;Processing;M;2021-01-08 12:02:00+00:00;;;;1
1950;1591;Returned;M;2023-02-28 12:02:00+00:00;2023-03-05 05:36:00+00:00;2023-03-01 09:14:00+00:00;2023-03-02 06:33:00+00:00;2
1952;1592;Shipped;M;2023-10-30 04:56:00+00:00;;2023-11-02 02:42:00+00:00;;1
1953;1593;Shipped;M;2023-05-15 07:17:00+00:00;;2023-05-16 18:59:00+00:00;;1
1954;1594;Complete;F;2022-11-13 01:25:00+00:00;;2022-11-14 03:10:00+00:00;2022-11-18 05:09:00+00:00;2
1955;1596;Complete;F;2022-12-28 04:20:00+00:00;;2022-12-30 23:11:00+00:00;2023-01-03 19:41:00+00:00;1
1956;1598;Complete;F;2022-08-31 09:00:00+00:00;;2022-08-31 20:14:00+00:00;2022-08-31 22:35:00+00:00;1
1958;1598;Complete;F;2023-08-05 09:00:00+00:00;;2023-08-08 01:22:00+00:00;2023-08-12 02:08:00+00:00;4
1959;1598;Complete;F;2020-08-01 09:00:00+00:00;;2020-08-03 18:27:00+00:00;2020-08-06 01:34:00+00:00;1
1957;1598;Returned;F;2021-07-12 09:00:00+00:00;2021-07-20 23:19:00+00:00;2021-07-14 03:49:00+00:00;2021-07-18 03:26:00+00:00;1
1960;1599;Processing;F;2020-10-11 14:28:00+00:00;;;;2
1961;1599;Shipped;F;2021-02-13 14:28:00+00:00;;2021-02-14 15:39:00+00:00;;2
1962;1601;Cancelled;F;2023-12-27 09:00:00+00:00;;;;1
1963;1601;Cancelled;F;2023-12-20 09:00:00+00:00;;;;1
1964;1601;Returned;F;2023-09-20 09:00:00+00:00;2023-09-25 12:01:00+00:00;2023-09-22 07:01:00+00:00;2023-09-24 22:16:00+00:00;1
1965;1603;Shipped;F;2024-01-08 17:37:00+00:00;;2024-01-09 22:13:00+00:00;;1
1967;1604;Cancelled;M;2023-12-23 07:07:00+00:00;;;;1
1966;1604;Complete;M;2023-12-02 07:07:00+00:00;;2023-12-04 21:37:00+00:00;2023-12-09 10:43:00+00:00;1
1970;1605;Cancelled;F;2019-08-30 01:34:00+00:00;;;;1
1969;1605;Complete;F;2023-05-01 01:34:00+00:00;;2023-05-02 17:53:00+00:00;2023-05-02 19:18:00+00:00;1
1971;1605;Complete;F;2022-03-18 01:34:00+00:00;;2022-03-20 03:47:00+00:00;2022-03-23 16:23:00+00:00;1
1968;1605;Processing;F;2022-06-01 01:34:00+00:00;;;;1
1972;1606;Cancelled;F;2024-01-15 18:21:00+00:00;;;;2
1973;1606;Complete;F;2024-01-13 18:21:00+00:00;;2024-01-14 09:55:00+00:00;2024-01-18 23:49:00+00:00;2
1974;1606;Complete;F;2024-01-08 18:21:00+00:00;;2024-01-09 03:39:00+00:00;2024-01-11 05:28:00+00:00;2
1975;1607;Processing;F;2023-03-02 02:44:00+00:00;;;;1
1976;1608;Processing;M;2023-09-17 13:09:00+00:00;;;;1
1977;1609;Complete;F;2022-08-07 17:40:00+00:00;;2022-08-07 23:06:00+00:00;2022-08-08 14:33:00+00:00;1
1978;1610;Complete;M;2023-09-20 07:14:00+00:00;;2023-09-20 21:23:00+00:00;2023-09-23 02:20:00+00:00;1
1979;1612;Cancelled;F;2023-07-25 06:24:00+00:00;;;;1
1980;1612;Complete;F;2022-11-16 06:24:00+00:00;;2022-11-17 03:03:00+00:00;2022-11-19 01:41:00+00:00;2
1982;1613;Returned;F;2024-01-14 04:44:00+00:00;2024-01-20 10:00:00+00:00;2024-01-15 20:12:00+00:00;2024-01-19 20:31:00+00:00;1
1981;1613;Shipped;F;2023-11-01 04:44:00+00:00;;2023-11-02 00:28:00+00:00;;1
1983;1614;Complete;M;2020-02-16 15:10:00+00:00;;2020-02-19 07:49:00+00:00;2020-02-24 02:12:00+00:00;1
1984;1616;Shipped;M;2022-11-21 06:59:00+00:00;;2022-11-23 22:22:00+00:00;;1
1985;1618;Shipped;F;2024-01-14 05:54:00+00:00;;2024-01-16 18:16:00+00:00;;1
1986;1619;Processing;F;2023-11-13 18:25:00+00:00;;;;1
1987;1619;Processing;F;2023-07-10 18:25:00+00:00;;;;1
1988;1620;Complete;M;2019-07-21 14:48:00+00:00;;2019-07-22 00:15:00+00:00;2019-07-23 03:44:00+00:00;1
1989;1621;Processing;F;2023-11-01 08:52:00+00:00;;;;1
1990;1622;Cancelled;F;2023-06-13 08:45:00+00:00;;;;1
1991;1623;Cancelled;F;2021-10-02 00:43:00+00:00;;;;1
1992;1623;Returned;F;2023-12-14 00:43:00+00:00;2023-12-21 10:58:00+00:00;2023-12-14 22:56:00+00:00;2023-12-19 17:51:00+00:00;1
1993;1623;Shipped;F;2022-02-27 00:43:00+00:00;;2022-02-27 03:00:00+00:00;;1
1995;1625;Cancelled;M;2021-08-19 14:38:00+00:00;;;;1
1994;1625;Shipped;M;2019-12-08 14:38:00+00:00;;2019-12-09 10:37:00+00:00;;1
1996;1626;Processing;M;2023-08-08 12:35:00+00:00;;;;1
1997;1627;Cancelled;M;2023-08-14 03:00:00+00:00;;;;1
1998;1627;Complete;M;2023-11-05 03:00:00+00:00;;2023-11-07 18:36:00+00:00;2023-11-09 20:56:00+00:00;1
1999;1627;Returned;M;2023-08-03 03:00:00+00:00;2023-08-08 04:40:00+00:00;2023-08-05 16:14:00+00:00;2023-08-07 02:05:00+00:00;1
2000;1627;Returned;M;2023-03-20 03:00:00+00:00;2023-03-23 21:25:00+00:00;2023-03-20 13:31:00+00:00;2023-03-23 17:31:00+00:00;1
2001;1628;Complete;M;2023-10-02 14:28:00+00:00;;2023-10-04 08:04:00+00:00;2023-10-05 14:31:00+00:00;2
2004;1628;Processing;M;2023-02-06 14:28:00+00:00;;;;2
2002;1628;Shipped;M;2021-06-30 14:28:00+00:00;;2021-07-01 02:11:00+00:00;;1
2003;1628;Shipped;M;2024-01-06 14:28:00+00:00;;2024-01-08 19:32:00+00:00;;1
2005;1629;Complete;M;2023-06-11 18:09:00+00:00;;2023-06-14 07:57:00+00:00;2023-06-18 03:35:00+00:00;1
2006;1631;Shipped;F;2022-02-16 07:12:00+00:00;;2022-02-18 21:05:00+00:00;;1
2007;1633;Complete;M;2022-05-01 12:26:00+00:00;;2022-05-01 18:03:00+00:00;2022-05-05 00:54:00+00:00;3
2008;1633;Complete;M;2023-12-08 12:26:00+00:00;;2023-12-10 06:23:00+00:00;2023-12-12 07:05:00+00:00;2
2009;1634;Cancelled;M;2023-10-06 07:13:00+00:00;;;;1
2010;1634;Complete;M;2023-07-17 07:13:00+00:00;;2023-07-19 05:03:00+00:00;2023-07-21 23:44:00+00:00;1
2011;1635;Shipped;F;2023-01-23 06:42:00+00:00;;2023-01-24 02:37:00+00:00;;4
2012;1636;Returned;F;2023-06-19 16:25:00+00:00;2023-06-22 21:23:00+00:00;2023-06-20 22:51:00+00:00;2023-06-21 10:18:00+00:00;2
2013;1637;Processing;F;2021-12-22 08:27:00+00:00;;;;1
2014;1638;Processing;M;2024-01-09 01:31:00+00:00;;;;1
2016;1640;Cancelled;M;2022-08-31 06:29:00+00:00;;;;1
2015;1640;Shipped;M;2023-04-20 06:29:00+00:00;;2023-04-21 01:41:00+00:00;;1
2017;1642;Processing;M;2023-11-21 07:43:00+00:00;;;;3
2018;1643;Cancelled;M;2022-02-24 02:51:00+00:00;;;;1
2019;1645;Returned;M;2022-12-27 00:50:00+00:00;2022-12-30 15:00:00+00:00;2022-12-29 04:48:00+00:00;2022-12-29 08:25:00+00:00;1
2020;1646;Processing;M;2023-03-03 02:21:00+00:00;;;;2
2021;1646;Returned;M;2023-08-29 02:21:00+00:00;2023-09-03 17:07:00+00:00;2023-08-30 04:40:00+00:00;2023-09-02 05:04:00+00:00;1
2024;1647;Processing;M;2023-06-21 00:46:00+00:00;;;;1
2025;1647;Processing;M;2023-07-25 00:46:00+00:00;;;;1
2022;1647;Returned;M;2023-08-12 00:46:00+00:00;2023-08-16 09:12:00+00:00;2023-08-13 18:03:00+00:00;2023-08-14 14:42:00+00:00;1
2023;1647;Shipped;M;2024-01-01 00:46:00+00:00;;2024-01-03 19:50:00+00:00;;4
2026;1648;Complete;F;2022-03-01 00:23:00+00:00;;2022-03-01 18:40:00+00:00;2022-03-06 15:36:00+00:00;1
2027;1648;Complete;F;2022-01-31 00:23:00+00:00;;2022-02-01 21:14:00+00:00;2022-02-06 13:44:00+00:00;1
2028;1649;Complete;F;2020-01-17 14:12:00+00:00;;2020-01-18 14:01:00+00:00;2020-01-19 20:52:00+00:00;1
2029;1649;Complete;F;2022-01-01 14:12:00+00:00;;2022-01-03 11:14:00+00:00;2022-01-07 02:28:00+00:00;1
2030;1650;Complete;F;2020-09-30 11:22:00+00:00;;2020-10-02 07:04:00+00:00;2020-10-04 06:30:00+00:00;1
2031;1650;Complete;F;2022-06-24 11:22:00+00:00;;2022-06-26 20:41:00+00:00;2022-06-30 19:45:00+00:00;1
2033;1651;Complete;M;2023-12-07 10:45:00+00:00;;2023-12-08 22:25:00+00:00;2023-12-13 12:33:00+00:00;1
2032;1651;Processing;M;2023-11-20 10:45:00+00:00;;;;1
2034;1651;Returned;M;2023-12-11 10:45:00+00:00;2023-12-13 06:36:00+00:00;2023-12-12 20:53:00+00:00;2023-12-13 01:53:00+00:00;2
2035;1652;Shipped;F;2023-07-31 12:20:00+00:00;;2023-08-02 01:52:00+00:00;;1
2036;1653;Complete;F;2023-01-23 01:18:00+00:00;;2023-01-24 03:59:00+00:00;2023-01-26 09:54:00+00:00;1
2037;1655;Complete;F;2022-09-02 16:28:00+00:00;;2022-09-02 17:11:00+00:00;2022-09-04 08:16:00+00:00;1
2038;1657;Returned;M;2023-01-09 04:36:00+00:00;2023-01-16 05:32:00+00:00;2023-01-11 23:54:00+00:00;2023-01-14 16:46:00+00:00;1
2039;1658;Processing;F;2023-07-26 18:35:00+00:00;;;;3
2040;1659;Complete;M;2023-08-08 00:30:00+00:00;;2023-08-08 18:48:00+00:00;2023-08-09 19:50:00+00:00;2
2042;1660;Processing;F;2022-02-19 06:56:00+00:00;;;;1
2041;1660;Shipped;F;2021-09-23 06:56:00+00:00;;2021-09-23 12:06:00+00:00;;1
2043;1660;Shipped;F;2022-11-06 06:56:00+00:00;;2022-11-07 06:53:00+00:00;;2
2044;1660;Shipped;F;2021-04-20 06:56:00+00:00;;2021-04-21 00:33:00+00:00;;1
2045;1661;Processing;F;2022-09-07 03:50:00+00:00;;;;1
2046;1662;Shipped;F;2022-03-06 14:11:00+00:00;;2022-03-08 03:45:00+00:00;;3
2047;1664;Shipped;F;2023-02-06 11:14:00+00:00;;2023-02-09 05:21:00+00:00;;1
2048;1665;Cancelled;M;2021-07-31 09:57:00+00:00;;;;2
2049;1666;Shipped;M;2021-12-14 01:27:00+00:00;;2021-12-15 13:03:00+00:00;;1
2050;1667;Shipped;M;2023-05-19 09:06:00+00:00;;2023-05-19 09:20:00+00:00;;2
2051;1668;Returned;M;2022-02-21 04:33:00+00:00;2022-02-26 16:48:00+00:00;2022-02-22 13:23:00+00:00;2022-02-25 03:03:00+00:00;1
2052;1668;Shipped;M;2023-10-28 04:33:00+00:00;;2023-10-28 15:15:00+00:00;;3
2053;1669;Processing;M;2022-03-07 14:26:00+00:00;;;;1
2054;1671;Shipped;M;2021-09-14 16:30:00+00:00;;2021-09-17 08:30:00+00:00;;1
2055;1673;Processing;F;2022-09-27 04:15:00+00:00;;;;1
2056;1674;Shipped;M;2023-04-27 04:52:00+00:00;;2023-04-27 08:45:00+00:00;;3
2057;1675;Cancelled;M;2021-08-06 15:36:00+00:00;;;;2
2058;1675;Shipped;M;2022-04-13 15:36:00+00:00;;2022-04-13 22:17:00+00:00;;1
2059;1676;Shipped;F;2023-08-14 18:24:00+00:00;;2023-08-14 22:11:00+00:00;;1
2063;1677;Complete;M;2022-10-11 16:21:00+00:00;;2022-10-14 07:06:00+00:00;2022-10-16 11:10:00+00:00;2
2060;1677;Processing;M;2022-07-31 16:21:00+00:00;;;;1
2062;1677;Processing;M;2023-11-01 16:21:00+00:00;;;;2
2061;1677;Shipped;M;2022-10-29 16:21:00+00:00;;2022-10-31 23:02:00+00:00;;1
2064;1678;Shipped;M;2020-10-20 09:35:00+00:00;;2020-10-21 22:57:00+00:00;;1
2065;1678;Shipped;M;2021-10-25 09:35:00+00:00;;2021-10-28 02:05:00+00:00;;1
2066;1680;Shipped;F;2023-09-04 17:23:00+00:00;;2023-09-06 08:55:00+00:00;;1
2067;1681;Complete;F;2024-01-15 11:11:00+00:00;;2024-01-16 03:02:00+00:00;2024-01-20 20:54:00+00:00;4
2068;1682;Shipped;M;2021-09-18 11:12:00+00:00;;2021-09-21 06:20:00+00:00;;1
2070;1683;Complete;F;2023-12-02 11:04:00+00:00;;2023-12-04 04:55:00+00:00;2023-12-06 16:37:00+00:00;1
2069;1683;Shipped;F;2022-09-03 11:04:00+00:00;;2022-09-04 08:08:00+00:00;;1
2072;1684;Processing;M;2022-02-14 12:02:00+00:00;;;;1
2071;1684;Shipped;M;2021-09-23 12:02:00+00:00;;2021-09-23 13:02:00+00:00;;1
2073;1685;Cancelled;M;2022-09-30 17:00:00+00:00;;;;1
2074;1685;Shipped;M;2022-09-16 17:00:00+00:00;;2022-09-18 04:02:00+00:00;;1
2075;1686;Processing;M;2023-04-28 04:09:00+00:00;;;;2
2076;1687;Complete;M;2023-10-30 15:34:00+00:00;;2023-11-01 05:56:00+00:00;2023-11-04 22:01:00+00:00;1
2077;1688;Complete;F;2023-04-08 02:11:00+00:00;;2023-04-08 13:13:00+00:00;2023-04-11 13:17:00+00:00;1
2078;1689;Returned;F;2023-12-29 08:51:00+00:00;2024-01-01 04:53:00+00:00;2023-12-30 02:42:00+00:00;2023-12-31 04:11:00+00:00;1
2079;1690;Shipped;M;2023-09-03 05:37:00+00:00;;2023-09-05 18:43:00+00:00;;1
2080;1692;Processing;F;2022-01-21 03:11:00+00:00;;;;2
2081;1693;Complete;M;2022-01-04 10:52:00+00:00;;2022-01-04 11:42:00+00:00;2022-01-08 16:25:00+00:00;2
2082;1696;Processing;M;2023-12-03 08:29:00+00:00;;;;1
2083;1697;Complete;F;2023-06-16 07:21:00+00:00;;2023-06-17 01:31:00+00:00;2023-06-21 13:27:00+00:00;2
2086;1697;Complete;F;2023-04-20 07:21:00+00:00;;2023-04-23 03:51:00+00:00;2023-04-24 06:42:00+00:00;2
2085;1697;Returned;F;2023-05-29 07:21:00+00:00;2023-06-02 22:33:00+00:00;2023-05-30 21:16:00+00:00;2023-06-02 09:44:00+00:00;2
2084;1697;Shipped;F;2023-08-21 07:21:00+00:00;;2023-08-23 16:23:00+00:00;;1
2087;1698;Returned;F;2024-01-15 01:55:00+00:00;2024-01-22 12:53:00+00:00;2024-01-15 14:29:00+00:00;2024-01-20 04:39:00+00:00;2
2090;1700;Cancelled;M;2022-02-02 17:43:00+00:00;;;;1
2088;1700;Shipped;M;2022-07-25 17:43:00+00:00;;2022-07-27 00:48:00+00:00;;1
2089;1700;Shipped;M;2020-04-15 17:43:00+00:00;;2020-04-16 03:02:00+00:00;;1
2091;1702;Complete;F;2023-12-16 09:18:00+00:00;;2023-12-17 17:20:00+00:00;2023-12-22 03:48:00+00:00;1
2092;1702;Processing;F;2024-01-05 09:18:00+00:00;;;;1
2093;1703;Shipped;F;2022-11-11 14:53:00+00:00;;2022-11-14 01:58:00+00:00;;1
2094;1704;Complete;F;2023-12-16 05:03:00+00:00;;2023-12-17 22:50:00+00:00;2023-12-21 10:44:00+00:00;1
2095;1706;Processing;M;2023-09-15 14:22:00+00:00;;;;1
2096;1707;Complete;F;2024-01-12 09:55:00+00:00;;2024-01-13 16:05:00+00:00;2024-01-15 23:32:00+00:00;2
2097;1708;Cancelled;M;2022-12-18 01:33:00+00:00;;;;1
2098;1708;Cancelled;M;2021-01-10 01:33:00+00:00;;;;1
2099;1708;Returned;M;2023-04-21 01:33:00+00:00;2023-04-29 10:47:00+00:00;2023-04-23 19:54:00+00:00;2023-04-26 17:23:00+00:00;2
2100;1708;Shipped;M;2019-10-13 01:33:00+00:00;;2019-10-15 18:48:00+00:00;;1
2101;1710;Complete;M;2023-09-12 17:09:00+00:00;;2023-09-15 07:33:00+00:00;2023-09-17 14:40:00+00:00;1
2102;1710;Shipped;M;2022-04-23 17:09:00+00:00;;2022-04-24 12:39:00+00:00;;1
2104;1711;Returned;M;2023-05-24 14:29:00+00:00;2023-05-29 04:58:00+00:00;2023-05-24 20:15:00+00:00;2023-05-27 03:02:00+00:00;1
2103;1711;Shipped;M;2023-07-22 14:29:00+00:00;;2023-07-22 21:49:00+00:00;;4
2105;1712;Complete;F;2021-04-10 14:57:00+00:00;;2021-04-12 08:46:00+00:00;2021-04-14 22:15:00+00:00;1
2106;1713;Shipped;F;2020-05-04 09:01:00+00:00;;2020-05-07 05:02:00+00:00;;1
2107;1715;Complete;F;2024-01-15 18:53:21.626221+00:00;;2024-01-16 23:51:21.626221+00:00;2024-01-19 08:04:21.626221+00:00;1
2108;1716;Shipped;M;2020-12-24 15:05:00+00:00;;2020-12-24 15:31:00+00:00;;1
2110;1719;Cancelled;M;2022-01-10 15:58:00+00:00;;;;1
2109;1719;Complete;M;2021-06-26 15:58:00+00:00;;2021-06-26 17:49:00+00:00;2021-07-01 14:49:00+00:00;2
2111;1719;Returned;M;2021-06-03 15:58:00+00:00;2021-06-07 08:34:00+00:00;2021-06-04 19:41:00+00:00;2021-06-07 06:17:00+00:00;2
2112;1720;Returned;F;2022-05-30 05:01:00+00:00;2022-06-05 10:00:00+00:00;2022-06-01 00:05:00+00:00;2022-06-03 18:47:00+00:00;1
2113;1721;Complete;M;2022-12-15 15:35:00+00:00;;2022-12-17 11:26:00+00:00;2022-12-20 04:10:00+00:00;2
2114;1725;Returned;F;2024-01-03 05:14:00+00:00;2024-01-11 00:05:00+00:00;2024-01-03 12:00:00+00:00;2024-01-08 05:07:00+00:00;1
2115;1726;Complete;F;2023-02-27 04:12:00+00:00;;2023-03-02 00:06:00+00:00;2023-03-04 03:24:00+00:00;2
2116;1726;Processing;F;2023-07-12 04:12:00+00:00;;;;2
2117;1727;Processing;F;2022-07-19 09:08:00+00:00;;;;1
2118;1728;Complete;M;2023-12-24 01:41:00+00:00;;2023-12-26 00:54:00+00:00;2023-12-29 20:03:00+00:00;2
2119;1729;Complete;F;2022-07-06 02:22:00+00:00;;2022-07-06 08:51:00+00:00;2022-07-07 21:57:00+00:00;3
2120;1729;Processing;F;2022-10-13 02:22:00+00:00;;;;1
2121;1730;Complete;M;2023-08-18 13:06:00+00:00;;2023-08-21 10:23:00+00:00;2023-08-22 16:31:00+00:00;1
2122;1732;Processing;M;2024-01-16 12:26:00+00:00;;;;1
2123;1733;Returned;M;2023-10-22 07:06:00+00:00;2023-10-29 17:51:00+00:00;2023-10-24 23:46:00+00:00;2023-10-27 03:47:00+00:00;1
2124;1734;Shipped;M;2021-04-09 03:02:00+00:00;;2021-04-11 22:38:00+00:00;;1
2127;1735;Complete;F;2023-01-29 01:59:00+00:00;;2023-01-29 11:43:00+00:00;2023-01-30 20:14:00+00:00;1
